0,1,date,place,accompanying text,link
-74.114616,40.606381,10/11/17,public space,,www.bostonglobe.com/metro/2017/10/30/dracut-police-investigating-discovery-spray-painted-swastikas/Ecq5ZEfhomAkTMH3o25V7M/story.html
-70.91616,42.13066,10/12/17,college,,www.tapinto.net/towns/new-brunswick/articles/swastika-found-painted-outside-rutgers-dining-hal
-119.813051,39.525749,10/12/17,K-12,,www.marinij.com/article/NO/20171106/NEWS/171109854
-93.090649,44.951483,10/14/17,college,,sundial.csun.edu/2017/10/crime-blotter-1025-1031/
-75.344083,39.897162,10/15/17,college,,www.twincities.com/2017/11/03/macalester-college-finds-more-swastikas-on-campus/
-122.690794,45.507856,10/15/17,public park,,www.nj.com/ocean/2017/11/swastika_drawn_in_dirt_near_playground_cops_say.html
-83.483576,42.325573,10/17/17,college,,themacweekly.com/73189/news/swastikas-found-in-the-library/
-122.690794,45.507856,10/17/17,K-12,,planetprinceton.com/2017/11/13/swastika-racist-and-sexist-language-added-to-8th-grade-online-document-at-john-witherspoon-middle-school-in-princeton/
-89.423861,43.06956,10/17/17,private property,,durangoherald.com/articles/193702
-74.114616,40.606381,10/17/17,K-12,,whdh.com/news/swastika-found-drawn-on-bathroom-wall-inside-dedham-middle-school/
-122.417481,37.776646,10/19/17,public park,,www.idahostatesman.com/news/local/article183674961.html
-97.562817,35.491608,10/19/17,local business,,www.fairfieldcitizenonline.com/news/article/Swastika-painted-on-dumpster-at-Fairfield-12348049.php
-82.324515,29.648993,10/19/17,college,,themacweekly.com/73189/news/swastikas-found-in-the-library/
-77.271644,38.625541,10/20/17,college,,www.stanforddaily.com/2017/11/14/police-blotter-nov-7-to-nov-13/
-77.204031,38.692865,10/20/17,private business,,www.fox5atlanta.com/news/swastika-other-images-found-on-playground-equipment
-122.149915,37.444122,10/21/17,K-12,,wjla.com/news/local/swastika-found-in-bathroom-of-montgomery-county-high-school
-76.483999,42.402794,10/23/17,college,,www.michigandaily.com/section/crime/swastika-graffiti-found-mens-bathroom-mlb
-75.890685,42.165629,10/23/17,college,,theithacan.org/news/ic-student-judicially-referred-for-swastika-drawing/
-74.018244,40.68863,10/25/17,K-12,,www.lohud.com/story/news/crime/2017/01/19/swastikas-john-jay-high/96809444/
-84.61645,38.037847,10/25/17,public space,,www.newsleader.com/story/news/local/2017/11/22/swastikas-racial-slurs-painted-bridge-sangers-lane-augusta-county/888094001/
-71.132947,42.380442,10/25/17,college,,unfspinnaker.com/63441/news/police-beat-were-here-and-plenty-paraphernalia/
-82.324515,29.648993,10/26/17,K-12,,www.theridgefieldpress.com/news/people/article/Another-swastika-at-high-school-prompts-program-14008505.php
-75.940153,40.357242,10/26/17,public space,,www.longislandpress.com/2016/12/05/make-america-white-again-graffiti-in-mineola-probed-as-hate-crime/
-74.018244,40.68863,10/26/17,private property,,www.lohud.com/story/news/local/rockland/2017/11/27/swastika-drawings-found-spring-valley/899308001/
-122.417481,37.776646,10/27/17,college,,themacweekly.com/73189/news/swastikas-found-in-the-library/
-74.665201,40.107274,10/27/17,K-12,,www.nbc-2.com/story/34357763/parents-collier-school-didnt-act-fast-on-swastika-graffiti
-93.090649,44.951483,10/27/17,private property,,www.charlotteobserver.com/news/local/article188508944.html
-76.74379,38.982612,10/28/17,college,,www.desmoinesregister.com/story/news/2017/12/11/racist-words-found-doors-iowa-college/942170001/
-71.186915,42.73184,10/29/17,K-12,,www.abqjournal.com/1136006/autopsy-details-fatal-wound-of-new-mexico-school-shooter.html
-71.30201,42.67037,10/29/17,K-12,,www.bostonglobe.com/metro/regionals/south/2017/12/15/student-removed-for-putting-swastika-desk/D0mF6Rd4tj9uKUJnqr73dM/story.html
-74.444395,40.486754,10/29/17,K-12,,theswellesleyreport.com/2017/12/swastika-found-drawn-at-wellesley-high-in-boys-bathroom/
-122.577814,37.995864,10/31/17,college,,news.ucsc.edu/2017/12/east-remote-parking-lot-graffiti.html
-118.55029,34.238208,10/31/17,private property,,www.jsonline.com/story/communities/south/news/south-milwaukee/2017/12/19/swastika-and-other-symbols-found-drawn-snow-truck-and-alley-south-milwaukee/961990001/
-93.090649,44.951483,11/1/17,religious institution,,jewishjournal.com/news/los_angeles/228533/temple-aliyah-painted-swastikas-gang-graffiti/
-74.352814,40.105164,11/2/17,K-12,,www.dallasnews.com/news/education/2017/12/22/swastikas-heil-hitler-found-highland-park-school-after-students-read-diary-anne-frank
-93.090649,44.951483,11/3/17,K-12,,www.timesofisrael.com/swastikas-drawn-in-classroom-of-boston-area-jewish-teacher/
-74.693953,40.343625,11/3/17,K-12,,abc7ny.com/swastika-found-in-snow-outside-bronx-school/2782817/
-107.880367,37.318364,11/3/17,public space,,themanchestermirror.com/2017/01/02/manchester-residents-begin-one-human-family-sign-campaign-in-response-to-swastika-in-village/
-71.181141,42.244733,11/8/17,K-12,,www.dallasnews.com/news/education/2017/12/22/swastikas-heil-hitler-found-highland-park-school-after-students-read-diary-anne-frank
-116.272921,43.603768,11/9/17,public space,,www.carrollcountytimes.com/news/crime/cc-westminster-graffiti-20171222-story.html
-73.282408,41.175173,11/9/17,college,,psuvanguard.com/nazi-propaganda-decorates-pcc-campus-over-holiday-break/
-93.090649,44.951483,11/12/17,private property,,www.amny.com/news/swastikas-manhattan-vandalism-1.15649819
-84.481787,34.127398,11/14/17,college,,www.stanforddaily.com/2018/01/11/police-blotter-dec-12-to-jan-8/
-77.234792,39.029839,11/14/17,public space,,www.thestate.com/news/local/crime/article191724954.html
-83.849042,42.266638,11/15/17,public space,,patch.com/new-york/massapequa/swastika-graffiti-found-massapequa-park
-76.483999,42.402794,11/17/17,private property,,abc13.com/spray-paint-graffiti-vandalism-sienna-plantation/1732186/
-73.612074,41.269896,11/19/17,private property,,www.nydailynews.com/new-york/manhattan/deliveryman-caught-video-drawing-swastika-wall-st-building-article-1.3735340
-79.065116,38.157368,11/19/17,K-12,,http://www.keyt.com/news/santa-barbara-s-county/traffic-sign-vandalized-with-swastika-at-a-buellton-elementary-school/681478370
-81.768622,30.337538,11/21/17,college,,nypost.com/2018/02/23/vandal-tags-nyu-building-with-4th-swastika-in-past-two-months/
-73.494637,41.308201,11/21/17,local business,,www.eugeneweekly.com/2018/01/11/swastikas-anti-immigration-slogans-painted-in-eugene/
-73.217871,40.72813,11/26/17,private property,,njjewishnews.com/article/36835/no-suspects-after-swastikas-found-on-lawn-of-highland-park-jewish-homeowner#.WyGEYVMvwUE
-74.047384,41.115833,11/27/17,private property,,njjewishnews.com/article/36835/no-suspects-after-swastikas-found-on-lawn-of-highland-park-jewish-homeowner#.WyGEYVMvwUE
-93.090649,44.951483,11/30/17,private property,,www.theindychannel.com/news/local-news/johnson-county/vandals-paint-swastika-male-genitalia-on-greenwood-homes
-81.403372,25.830882,12/1/17,private property,,www.theindychannel.com/news/local-news/johnson-county/vandals-paint-swastika-male-genitalia-on-greenwood-homes
-80.804151,35.26002,12/5/17,private property,,kfor.com/2018/01/07/oklahoma-woman-wakes-up-to-swastika-on-her-trailer/
-95.151811,42.693184,12/7/17,college,,www.eugeneweekly.com/2018/01/11/swastikas-anti-immigration-slogans-painted-in-eugene/
-107.818288,36.842198,12/7/17,local business,,www.theridgefieldpress.com/news/people/article/Community-responds-to-latest-incident-of-swastika-14008072.php
-71.03999,42.079399,12/8/17,K-12,,fox28media.com/news/local/swastika-drawn-on-teen-at-school-mother-wants-bullying-addressed
-71.27875,42.300596,12/8/17,local business,,www.middletownpress.com/middletown/article/East-Haddam-man-charged-for-swastika-graffiti-12604184.php
-122.111126,37.052748,12/9/17,private property,,https://www.pghcitypaper%20and%20ink.com/Blogh/archives/2018/01/25/more-than-a-dozen-swastikas-drawn-in-snow-on-cars-in-pittsburghs-oakland-neighborhood
-87.958409,43.011264,12/9/17,private property,,www.wishtv.com/news/indiana-man-spots-swastika-carved-in-snow-near-his-home/1096605754
-118.248405,33.973951,12/10/17,public park,,https://aspetuck.news/lead-news/swastika-found-carved-into-a-tree-on-redding-trail-96831
-96.790329,32.781179,12/11/17,K-12,,billingsgazette.com/news/local/vandals-paint-swastikas-other-grafitti-on-billings-schools/article_5ee85f98-74da-56f5-9161-92906454b313.html
-71.165685,42.647991,12/12/17,religious institution,,billingsgazette.com/news/local/billings-church-gets-hit-again-with-swastika-anti-gay-graffiti/article_a89cb9fc-ef2d-5787-8adc-73f3fa17f551.html
-73.799802,40.863028,12/14/17,K-12,,patch.com/new-york/bedford/2-more-incidents-anti-semitic-graffiti-found-john-jay
-84.013795,42.18314,12/22/17,K-12,,patch.com/new-york/bedford/2-more-incidents-anti-semitic-graffiti-found-john-jay
-76.980701,39.564201,12/22/17,K-12,,abc6onyourside.com/news/local/threat-swastika-on-wall-spur-extra-security-at-ohio-school
-122.690794,45.507856,12/23/17,private property,,www.bakersfield.com/news/swastikas-spray-painted-on-multiple-homes-in-bakersfield-retirement-community/article_a1bc8cc8-06c5-11e8-9c8c-2fdf8ea5c0e4.html
-74.018244,40.68863,12/23/17,college,,nypost.com/2018/02/23/vandal-tags-nyu-building-with-4th-swastika-in-past-two-months/
-122.149915,37.444122,12/23/17,public space,,www.sanluisobispo.com/news/local/crime/article198469169.html
-81.248345,33.925183,12/25/17,K-12,,www.dallasnews.com/news/flower-mound/2018/02/01/marcus-high-school-confronts-racist-photo-posted-online
-73.45512,40.68038,12/30/17,college,,www.columbiachronicle.com/campus/article_ce4d1ff8-0df2-11e8-b4e2-db1066cfbc19.html
-95.530597,29.529062,12/31/17,college,,www.sfgate.com/bayarea/article/Swastika-found-San-Jose-college-campus-Evergreen-12549111.php
-74.018244,40.68863,1/2/18,K-12,,norwell.wickedlocal.com/news/20180202/norwell-high-addresses-latest-swastika-incident
-120.201469,34.635927,1/3/18,public space,,www.desertsun.com/story/news/crime_courts/2018/02/05/swastika-among-graffiti-left-cathedral-city-neighborhood-neighbors-say/308324002/
-74.018244,40.68863,1/3/18,college,,www.waaytv.com/content/news/University-of-Alabama-and-Huntsville-finds-graffiti-of-swastikas--473842833.html
-123.080181,44.067988,1/4/18,college,,www.dailycardinal.com/article/2018/02/swastika-slur-found-drawn-in-snow-near-botany-gardens
-74.428095,40.499866,1/5/18,K-12,,www.azcentral.com/story/news/local/phoenix-education/2018/02/15/photo-human-swastika-made-paradise-valley-high-school-students-creating-human-swastika-circulates/341909002/
-74.428095,40.499866,1/5/18,K-12,,www.cnn.com/2018/02/27/us/florida-school-shooter-ammunition-left/index.html
-97.562817,35.491608,1/7/18,college,,nypost.com/2018/02/23/vandal-tags-nyu-building-with-4th-swastika-in-past-two-months/
-123.080181,44.067988,1/8/18,private property,,www.cleveland19.com/story/37519857/interracial-westlake-couple-speaks-out-after-hate-message-found-in-front-yard
-73.494637,41.308201,1/9/18,college,,dailycampus.com/stories/2018/2/20/snow-swastikas-found-outside-oak-hall
-81.088261,32.074679,1/9/18,college,,medium.com/colby-echo/community-navigates-aftermath-of-hate-symbol-2f79d81ae143
-72.511376,41.471457,1/12/18,private property,,www.newsday.com/long-island/crime/graffiti-swastika-sprayed-oceanside-homes-1.16898329
-85.070713,41.093763,1/16/18,private property,,abc7ny.com/swastikas-found-on-cars-in-brooklyn/3123170/
-73.38634,41.271095,1/20/18,college,,nypost.com/2018/02/23/vandal-tags-nyu-building-with-4th-swastika-in-past-two-months/
-108.387392,45.686966,1/23/18,college,,www.cincinnati.com/story/news/2018/02/27/xavier-investigates-report-nazi-swastika-flag-dorm/376334002/
-108.387392,45.686966,1/25/18,K-12,,www.union-bulletin.com/news/swastika-found-at-whitman-college/article_5fe59e18-1bf4-11e8-b9f9-73303f1f7853.html
-73.612074,41.269896,1/30/18,private property,,"www.liherald.com/stories/swastika-found-outside-wantagh-home,100595"
-73.612074,41.269896,1/30/18,local business,,bangordailynews.com/2018/03/02/news/state/swastika-hate-speech-left-on-maine-campground-sign/
-81.895377,40.830699,1/30/18,college,,unfspinnaker.com/66300/news/police-beat-swastika-burglary-and-a-stolen-cell-phone/
-119.020562,35.384337,1/31/18,college,,www.wivb.com/news/local-news/lockport-man-20-charged-with-posting-hateful-images-at-alfred-state-university/1083207379
-74.018244,40.68863,1/31/18,local business,,wsvn.com/news/local/swastika-spray-painted-on-brightline-building-in-miami/
-120.62122,35.265573,1/31/18,college,,wcfcourier.com/news/local/education/luther-college-president-responds-to-symbols-of-hate/article_6d89174b-26d4-5cf5-9125-29d449b39207.html
-97.119331,33.026795,2/1/18,college,,www.ccnycampus.org/2018/03/youll-never-hear-about-this/
-87.62213,41.88531,2/1/18,college,,www.kcrg.com/content/news/UI-Police-investigate-Nazi-graffiti-left-on-campus-mural-477351073.html
-121.705327,37.189396,2/2/18,college,,www.westernfrontonline.com/2018/03/16/two-reports-of-antisemitism-on-campus-this-week/
-70.823035,42.154145,2/2/18,public space,,www.kansascity.com/latest-news/article205780714.html
-116.466743,33.818256,2/4/18,public facility,,www.phillymag.com/news/2018/03/20/northern-liberties-swastika/
-86.556439,34.718428,2/9/18,public park,,katu.com/news/local/swastikas-found-spray-painted-in-laurelhurst-dog-park
-89.423861,43.06956,2/13/18,religious institution,,www.gastongazette.com/news/20180328/deputies-teens-sprayed-swastika-666-on-church-school-property
-74.018244,40.68863,2/15/18,private property,,www.news-leader.com/story/news/local/ozarks/now/2018/03/26/springfield-mom-finds-swastika-painted-front-door-windshield-busted/459022002/
-81.921811,41.445145,2/15/18,local business,,www.nj.com/essex/index.ssf/2018/04/newark_councilman_luis_quintana_campaign_poster_sw.html
-72.677099,41.78007,2/17/18,private property,,fox4kc.com/2018/03/30/vandals-spray-paint-swastikas-on-grain-valley-familys-mailbox/
-69.617809,44.554321,2/19/18,K-12,,b-townblog.com/2018/03/30/swastika-and-kkk-found-painted-on-highline-highs-spirit-rock-friday/
-73.636923,40.635252,2/21/18,private property,,www.cjonline.com/news/20180408/police-swastika-in-east-topeka-was-prank
-74.018244,40.68863,2/22/18,college,,www.abc6.com/story/37975979/14-cars-vandalized-some-with-swastikas-lewd-images-at-uri
-84.53822,39.166759,2/24/18,public park,,www.nbcconnecticut.com/news/local/Waterbury-Park-Vandalized-With-Swastikas-479189583.html
-118.291407,46.1341,2/26/18,college,,www.miamiherald.com/news/local/crime/article209024819.html
-73.509519,40.67815,2/27/18,college,,www.themiamihurricane.com/wp-content/uploads/2018/04/Swastika-on-door.jpg
-70.639546,43.957208,2/27/18,college,,amchainitiative.org/wp-content/uploads/2018/04/Cal-Poly-SLO-swastika-on-President-forehead-4.13.18.jpg
-81.768622,30.337538,2/28/18,college,,www.themiamihurricane.com/wp-content/uploads/2018/04/Swastika-on-door.jpg
-77.79055,42.25424,3/7/18,public facility,,www.toledoblade.com/local/2018/04/19/Swastika-racial-slur-drawn-on-notepad-left-in-city-vehicle.html
-80.458168,25.558428,3/8/18,public facility,,www.timesledger.com/stories/2018/18/swastika_2018_05_04_q.html
-91.789582,43.294252,3/11/18,,,time.com/5249811/neo-nazis-burn-swastika-georgia/
-74.018244,40.68863,3/12/18,religious institution,,www.galesburg.com/news/20180430/galesburg-man-charged-with-painting-swastika-on-church-sign
-91.49905,41.634209,3/14/18,public space,,www.sanluisobispo.com/news/local/article209675394.html
-122.508129,48.754092,3/15/18,private property,,abc13.com/pets-animals/stranger-marks-dog-with-swastika-on-forehead/3398104/
-94.630384,39.103053,3/17/18,college,,www.wftv.com/news/local/racially-offensive-fliers-placed-on-cars-at-eastern-florida-state-college/741346153
-75.11787,40.001811,3/20/18,public park,,www.newsday.com/long-island/crime/swastika-wantagh-playground-1.18312854
-122.690794,45.507856,3/21/18,private property,,www.newsweek.com/pennsylvania-west-mifflin-swastika-flag-seen-hung-home-919075
-81.189693,35.284018,3/24/18,public park,,www.kwch.com/content/news/Spray-paint-swastika-spotted-at-Wichita-park-483260731.html
-93.343673,37.25807,3/25/18,K-12,,www.nbcboston.com/news/local/Arlington-High-School-Vandalism-Break-In-Investigation-482118991.html
-74.22509,40.736101,3/29/18,private property,,www.northjersey.com/story/news/bergen/ridgewood/2018/05/09/swastika-found-painted-ridgewood-nj-house/597177002/
-94.19856,39.01501,3/30/18,private property,,www.10tv.com/article/ohio-congress-candidate-says-someone-spray-painted-swastika-campaign-sign
-93.572173,41.672687,3/30/18,K-12,,whdh.com/news/swastika-found-spray-painted-outside-needham-high-school/
-95.780662,38.988075,4/1/18,private property,,www.abcactionnews.com/news/national/biracial-couple-in-ohio-wakes-to-find-swastika-hanging-stuffed-monkey-and-white-only-message
-71.524317,41.482901,4/4/18,college,,nypost.com/2018/05/12/swastika-left-on-bulletin-board-at-harvard/
-72.927507,41.365709,4/8/18,college,,www.facebook.com/LesleyUniversity/posts/2018-05-14-a-message-from-president-weiss:/10156226224719795/
-120.62122,35.265573,4/13/18,private property,,kdhnews.com/news/crime/painted-swastika-has-copperas-cove-family-taking-security-steps/article_047411d4-5913-11e8-8fe3-c325c4d70c28.html
-83.569359,41.720684,4/19/18,K-12,,www.baltimoresun.com/news/maryland/education/k-12/bs-md-swastika-high-school-20180524-story.html
-73.870779,40.651378,4/20/18,K-12,,lexington.wickedlocal.com/news/20180529/swastika-and-666-found-carved-into-lexington-high-school-toilet-paper%20and%20ink-dispenser?start=5
-90.10901,40.92476,4/22/18,cemetary,,thehill.com/blogs/blog-briefing-room/news/389530-over-200-gravestones-spray-painted-with-swastikas-ahead-of
-120.62122,35.265573,4/22/18,public space,,www.nbcconnecticut.com/news/local/vandals-spray-paint-swastikas-at-lake-williams-state-park-in-lebanon/142613/
-93.343673,37.25807,4/25/18,K-12,,antisemitism.org.il/en/125034/
-80.742906,28.373,4/27/18,private property,,www.seattletimes.com/nation-world/apxblack-man-s-pickup-painted-with-swastikas-slur/
-73.509519,40.67815,4/28/18,private property,,whdh.com/news/swastika-666-spray-painted-on-vehicles-during-randolph-vandalism-spree/
-79.898389,40.362505,5/1/18,public space,,chicago.cbslocal.com/2018/06/20/swastika-stickers/
-97.258997,37.651974,5/1/18,public space,,www.elpasotimes.com/story/news/2018/06/25/jewish-cemetery-concordia-cemetery-el-paso-vandalized/731044002/
-71.167083,42.417695,5/2/18,local business,,www.aspentimes.com/news/a-knife-a-swastika-and-a-history-of-harassment/
-74.11207,40.982247,5/4/18,public space,,www.newstimes.com/local/article/More-swastika-carvings-found-in-Ridgefield-13052385.php
-82.814347,40.085113,5/6/18,private property,,www.wxyz.com/news/swastikas-painted-on-doors-of-taylor-apartment-complex-families-fear-for-safety
-71.08923,42.180048,5/8/18,public space,,okcfox.com/news/nation-world/a-street-mural-depicting-caged-migrant-children-sparks-strong-reactions-in-las-cruces
-71.132947,42.380442,5/10/18,private property,,www.fox2detroit.com/news/clarkston-neighborhood-vandalized-with-swastikas-racial-slurs
-71.132947,42.380442,5/12/18,private property,,www.newsweek.com/woman-arrested-spray-painting-racial-slur-and-swastika-neighbors-house-hail-1025123
-97.930051,31.202919,5/14/18,public facility,,www.ellsworthamerican.com/maine-news/breaking-news/swastika-reported-on-structure-on-shore-road/
-76.99248,39.26427,5/24/18,local business,,wnyt.com/news/man-wearing-swastika-shirt-kicked-out-of-jay-street-video-games-in-crossgates-mall-/4999093/
-71.459405,42.446396,5/24/18,public space,,www.ketv.com/article/vandals-scorch-swastika-into-grass-at-memorial-park/22507408
-72.245422,41.628008,6/2/18,K-12,,www.chicagotribune.com/suburbs/norridge/ct-nhh-leigh-school-swastika-ruling-tl-0913-story.html
-71.107172,42.537065,6/12/18,religious institution,,"www.ynetnews.com/articles/0,7340,L-5319496,00.html"
-71.055602,42.171467,6/19/18,K-12,,patch.com/texas/woodlands/tomball-school-tagged-swastika-whites-only-graffiti
-87.62213,41.88531,6/20/18,private property,,www.news-leader.com/story/news/local/ozarks/2018/08/30/springfield-tattoo-artist-free-cover-racist-queen-city-justin-fleetwood/1064057002/
-106.484592,31.763608,6/24/18,public space,,www.nonpareilonline.com/news/crime/vandals-paint-swastikas-damage-property-at-garner-cemetery/article_8878b022-99a8-11e8-a261-6f63ff8095a1.html
-106.776744,39.169324,6/25/18,K-12,,www.vtcng.com/news_and_citizen/news/local_news/hateful-graffiti-found-at-school/article_abd46076-a15e-11e8-8acd-2f89c930b36e.html
-72.746667,41.579778,7/6/18,private property,,www.baltimoresun.com/maryland/baltimore-county/bs-md-co-lochearn-swastikas-20180810-story.html
-83.060184,42.347021,7/6/18,private property,,www.cnn.com/videos/us/2018/08/10/ulysses-pennsylvania-sidner-erin-pkg-vpx.cnn
-106.753893,32.290052,7/8/18,private property,,www.newsandtribune.com/news/floyd-county-police-investigating-swastika-graffiti-at-azalea-hills/article_96c62f30-9f32-11e8-9eb6-73106f9a7fcb.html
-83.3863,42.660091,7/9/18,public space,,13wham.com/news/local/swastikas-spray-painted-on-17-trees-in-penfield-park-deputies-investigating
-83.569359,41.720684,7/13/18,private property,,www.southernminn.com/the_kenyon_leader/news/article_50e2ef9f-2c4d-5a4c-a1d7-245c0d2b5a77.html
-68.356311,44.477935,7/14/18,public space,,www.westsiderag.com/2018/11/06/one-arrest-made-for-swastika
-73.91151,42.70452,7/20/18,public space,,www.csindy.com/TheWire/archives/2018/08/22/swastika-found-on-briargate-trail-in-area-with-previous-neo-nazi-activity
-96.171104,41.291736,7/21/18,college,,yucommentator.org/2018/10/swastika-graffiti-yu-residencies-prompts-investigation/
-95.585826,30.094886,7/29/18,public space,,www.nydailynews.com/new-york/nyc-crime/ny-metro-anti-swastika-posters-mistaken-as-anti-semitic-20180926-story.html
-93.343673,37.25807,8/1/18,local business,,www.nwherald.com/2018/09/25/wonder-lake-man-drew-swastika-wrote-white-power-on-car-police-say/ay1y8ha/
-95.875086,41.23238,8/4/18,public facility,,newyork.cbslocal.com/2018/08/26/swastikas-fdny-ambulances-washington-heights/
-77.75736,41.843678,8/10/18,public space,,www.nbcbayarea.com/news/local/man-faces-federal-charges-in-oakland-for-explosive-device-inscribed-with-swastika/183415/
-92.77932,43.136067,8/13/18,public facility,,nypost.com/2018/08/31/swastikas-found-on-fdny-firehouse-ambulances/
-77.454446,43.145813,8/13/18,college,,www.baltimoresun.com/education/bs-md-swastika-high-school-20180524-story.html
-92.905937,44.294333,8/14/18,religious institution,,www.wwltv.com/article/news/local/swastika-graffiti-appears-on-mandeville-synagogue/289-591513505
-74.018244,40.68863,8/17/18,private property,,www.northjersey.com/story/news/crime/2018/09/22/swastikas-josh-gottheimer-campaign-sign-sussex-county/1398336002/
-104.809929,38.828893,8/20/18,college,,www.fox47news.com/news/local-news/community-upset-over-swastika-painting-on-school
-74.018244,40.68863,8/21/18,college,,13wham.com/news/local/swastika-found-inside-nazareth-college-dorm
-88.314084,42.272492,8/24/18,K-12,,www.wthr.com/article/students-find-ugly-drawing-bathroom-pike-high-school
-74.018244,40.68863,8/26/18,college,,www.fox10tv.com/news/swastika-found-cut-into-a-chair-at-south-alabama-university-issues-statement/article_d6a28d56-c354-11e8-9fce-af754b41752a.amp.html
-122.223779,37.786027,8/30/18,K-12,,www.burlingtonfreepress.com/story/news/local/2018/10/18/vermont-superintendent-condemns-anti-semitic-graffiti-stowe-school/1680973002/
-76.931652,39.002867,9/2/18,K-12,,www.tapinto.net/towns/westfield/sections/education/articles/details-emerge-about-swastika-incident-at-elementary-school-in-westfield
-90.039451,30.36218,9/6/18,college,,themacweekly.com/74995/news/swastikas-found-in-library-college-responds/
-74.964692,40.6667,9/21/18,K-12,,njjewishnews.timesofisrael.com/swastika-slurs-found-on-scotch-plains-high-school/
-84.458771,42.763888,9/25/18,local business,,www.wusa9.com/article/news/local/fairfax/swastikas-found-spray-painted-on-jewish-community-center-of-northern-virginia/65-601558308
-77.684264,43.286024,9/26/18,college,,sacramento.cbslocal.com/2018/10/08/sacramento-city-college-swastikas/
-88.103184,30.701142,9/28/18,local business,,abc7ny.com/swastikas-spray-painted-inside-target-store-on-long-island/4534242/
-72.68456,44.46533,10/1/18,college,,www.dukechronicle.com/article/2018/10/swastika-found-carved-in-bathroom-stall-of-languages-building
-74.346764,40.652851,10/3/18,public space,,www.mercurynews.com/2018/10/13/swastika-scrawled-on-fremont-council-candidates-sign/
-74.368244,40.637852,10/5/18,college,,themacweekly.com/75110/news/another-swastika-found-as-discussion-around-response-to-hate-continues/
-77.305097,38.853231,10/6/18,public space,,www.westsiderag.com/2018/11/06/one-arrest-made-for-swastika
-121.555406,38.380456,10/8/18,K-12,,www.nbcboston.com/news/local/swastika-graffiti-found-inside-reading-memorial-high-school/134235/
-73.08201,40.87056,10/9/18,public space,,www.thedenverchannel.com/news/crime/swastikas-and-other-nazi-references-on-political-signs-near-breckenridge-under-investigation
-78.897944,35.99924,10/10/18,public facility,,www.dailyfreeman.com/news/police-blotter/four-12-year-olds-painted-swastika-graffiti-in-kingston-city-police-say/article_0c7b5e2c-db96-11e8-a089-c3df4d1bc82b.html
-121.982721,37.565285,10/10/18,public space,,jewishjournal.org/2018/11/01/more-swastikas-discovered-in-reading-and-salem/
-74.018244,40.68863,10/11/18,public space,,greenpointpost.com/swastika-found-on-manhattan-avenue-parking-meter
-71.107172,42.537065,10/12/18,college,,fordhamobserver.com/36292/news/anti-semitic-symbol-found-on-rose-hill-classroom-desk/
-106.022472,39.475323,10/21/18,K-12,,wtop.com/dc/2018/10/police-investigate-swastika-sticker-found-in-northwest-dc-high-school/
-74.06678,41.96973,10/21/18,K-12,,www.washingtonpost.com/local/education/swastika-found-on-desk-in-maryland-high-school-classroom/2018/11/01/739d79aa-dde9-11e8-b732-3c72cbf131f2_story.html
-70.873647,42.642845,10/22/18,K-12,,patch.com/massachusetts/reading/another-swastika-found-rmhs
-73.799802,40.863028,10/24/18,private property,,www.newsweek.com/man-arrested-florida-arsenal-guns-swastika-bullet-resistant-vest-1190175
-77.016719,38.911936,10/24/18,college,,kstp.com/news/macalester-college-students-react-after-swastika-found-drawn-on-campus/5126913/
-77.234792,39.029839,10/25/18,public facility,,fox59.com/news/swastika-racial-slur-found-carved-into-indianapolis-golf-course/
-71.107172,42.537065,10/26/18,K-12,,13wham.com/news/local/swastika-found-inside-elevator-at-eastman-school-of-music
-80.458168,25.558428,10/26/18,college,,news3lv.com/news/local/unlv-police-investigating-several-anti-semitic-racist-incidents-on-campus
-93.090649,44.951483,10/27/18,public facility,,www.phillyvoice.com/swastika-graffiti-painted-us-navy-property-warminster/
-86.13216,39.775092,10/27/18,local business,,abc6onyourside.com/news/local/haunted-hoochie-apologizes-for-use-of-swastikas
-77.684264,43.286024,10/29/18,public space,,abc7news.com/swastikas-vandalism-graffiti-nazi/4585423/
-115.10647,36.17372,10/29/18,public space,,dailyvoice.com/new-jersey/northernvalley/police-fire/haworth-police-treating-cabbage-night-shaving-cream-swastikas-as-bias-incident/744266/
-75.11787,40.001811,10/30/18,private property,,www.app.com/story/news/local/public-safety/2018/10/31/ocean-grove-cars-vandalized-swastikas-racial-slurs/1838323002/
-82.624424,40.014869,10/30/18,private property,,www.nbcnewyork.com/news/local/suspect-photos-released-in-brooklyn-heights-swastika-attack/1604458/
-119.801015,36.8411,10/30/18,college,,www.latimes.com/socal/daily-pilot/news/tn-dpt-me-occ-swastika-20181102-story.html
-73.99358,40.963867,10/30/18,public space,,www.westsiderag.com/2018/11/02/more-swastikas-found-on-the-uws-as-hate-symbols-proliferate-in-the-city
-74.00727,40.21185,10/30/18,college,,www.wgal.com/article/swastika-hate-speech-found-written-in-millersville-men-s-room/24561591#
-117.911715,33.678399,10/31/18,private property,,news.wttw.com/2018/11/09/man-charged-hate-crime-allegedly-drawing-swastikas-buena-park-homes
-74.018244,40.68863,11/1/18,college,,www.knoxnews.com/story/news/education/2018/11/09/ut-chancellor-condemns-swastika-painting-rock-no-one-should-feel-unsafe/1942142002/
-76.35413,39.99788,11/1/18,private property,,www.jpost.com/diaspora/antisemitism/las-vegas-twelve-swastikas-spray-painted-on-family-home-570946
